# BUSCO version is: 5.4.7 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2024-01-08, number of genomes: 16, number of BUSCOs: 5286)
Busco_id	Status	Sequence	Gene_Start	Gene_End	Strand	Score	Length	OrthoDB_url	Description
1442at7088	Complete	ptg000015l	2704545	2650624	-	1429.2	695	https://v10-1.orthodb.org/?query=1442at7088	PAS fold
1443at7088	Complete	ptg000010l	4498106	4475422	-	1261.9	741	https://v10-1.orthodb.org/?query=1443at7088	PDZ domain
1444at7088	Complete	ptg000002l	9821334	9805246	-	1612.1	745	https://v10-1.orthodb.org/?query=1444at7088	Glycoside hydrolase family 31
1446at7088	Complete	ptg000011l	780707	798194	+	1439.3	708	https://v10-1.orthodb.org/?query=1446at7088	Putative 5-3 exonuclease
1449at7088	Complete	ptg000008l	9506542	9490370	-	1701.7	944	https://v10-1.orthodb.org/?query=1449at7088	PDZ domain
1451at7088	Complete	ptg000003l	8113164	8119743	+	1296.9	674	https://v10-1.orthodb.org/?query=1451at7088	Nucleoporin interacting component Nup93/Nic96
1453at7088	Complete	ptg000006l	7350815	7334163	-	1619.0	926	https://v10-1.orthodb.org/?query=1453at7088	Sodium:neurotransmitter symporter
1459at7088	Complete	ptg000003l	12113732	12100361	-	1422.8	784	https://v10-1.orthodb.org/?query=1459at7088	Dynamin superfamily
1461at7088	Complete	ptg000015l	5159324	5129536	-	1632.4	925	https://v10-1.orthodb.org/?query=1461at7088	Thrombospondin type-1 (TSP1) repeat
1463at7088	Complete	ptg000011l	891143	907908	+	2089.6	1213	https://v10-1.orthodb.org/?query=1463at7088	WHIM2 domain
1465at7088	Complete	ptg000010l	7980082	7993263	+	1660.1	742	https://v10-1.orthodb.org/?query=1465at7088	Armadillo
1468at7088	Complete	ptg000016l	317639	361151	+	1208.0	742	https://v10-1.orthodb.org/?query=1468at7088	Vinculin/alpha-catenin
1469at7088	Complete	ptg000018l	2513305	2475249	-	1339.5	706	https://v10-1.orthodb.org/?query=1469at7088	SH2 domain
1472at7088	Complete	ptg000002l	5346349	5337726	-	1389.6	769	https://v10-1.orthodb.org/?query=1472at7088	conserved oligomeric Golgi complex subunit 1
1473at7088	Complete	ptg000014l	4962210	4973018	+	1551.7	805	https://v10-1.orthodb.org/?query=1473at7088	Rap GTPase activating protein domain
1477at7088	Complete	ptg000010l	1761428	1752489	-	2256.2	1579	https://v10-1.orthodb.org/?query=1477at7088	uncharacterized protein LOC106109422
1479at7088	Complete	ptg000006l	8239326	8228242	-	1745.3	984	https://v10-1.orthodb.org/?query=1479at7088	Tetratricopeptide repeat
1488at7088	Complete	ptg000014l	4439399	4447172	+	1237.4	847	https://v10-1.orthodb.org/?query=1488at7088	ATP-dependent DNA helicase Q5-like
1489at7088	Complete	ptg000012l	3567728	3573571	+	993.2	641	https://v10-1.orthodb.org/?query=1489at7088	BTB/POZ domain
1490at7088	Complete	ptg000004l	6321240	6344096	+	1994.8	1283	https://v10-1.orthodb.org/?query=1490at7088	PDZ domain
1496at7088	Complete	ptg000006l	11091798	11062674	-	1360.5	740	https://v10-1.orthodb.org/?query=1496at7088	Chloride channel, voltage gated
1500at7088	Complete	ptg000009l	8263702	8258944	-	1439.7	813	https://v10-1.orthodb.org/?query=1500at7088	GTP binding domain
1501at7088	Complete	ptg000003l	4287590	4274971	-	1543.7	861	https://v10-1.orthodb.org/?query=1501at7088	Peptidase M16, C-terminal
1503at7088	Complete	ptg000010l	3679466	3671801	-	1077.0	654	https://v10-1.orthodb.org/?query=1503at7088	Protein kinase domain
1504at7088	Missing
1505at7088	Complete	ptg000001l	5627651	5763014	+	2605.6	1870	https://v10-1.orthodb.org/?query=1505at7088	Bromo adjacent homology (BAH) domain
1506at7088	Complete	ptg000041l	7258049	7266554	+	1345.3	651	https://v10-1.orthodb.org/?query=1506at7088	AAA ATPase, AAA+ lid domain
1507at7088	Complete	ptg000006l	4477387	4462171	-	1504.3	697	https://v10-1.orthodb.org/?query=1507at7088	Cullin, N-terminal
1508at7088	Complete	ptg000041l	1985022	2052938	+	1876.1	981	https://v10-1.orthodb.org/?query=1508at7088	zinc finger SWIM domain-containing protein 4-like
1509at7088	Complete	ptg000009l	2709649	2745528	+	1050.8	628	https://v10-1.orthodb.org/?query=1509at7088	Phosphatidylinositol-4-phosphate 5-kinase, core
1510at7088	Complete	ptg000008l	6438962	6449477	+	1496.4	861	https://v10-1.orthodb.org/?query=1510at7088	Myc-type, basic helix-loop-helix (bHLH) domain
1511at7088	Complete	ptg000010l	3662432	3654169	-	1615.5	858	https://v10-1.orthodb.org/?query=1511at7088	Protein-tyrosine phosphatase receptor IA-2 ectodomain
1514at7088	Complete	ptg000003l	9005204	8991415	-	2087.8	1226	https://v10-1.orthodb.org/?query=1514at7088	SET domain
1515at7088	Complete	ptg000003l	4806235	4809585	+	1310.0	928	https://v10-1.orthodb.org/?query=1515at7088	RAWUL domain
1519at7088	Complete	ptg000018l	4240987	4250961	+	1843.0	1038	https://v10-1.orthodb.org/?query=1519at7088	protein wings apart-like
1523at7088	Complete	ptg000003l	10633282	10624979	-	1562.4	860	https://v10-1.orthodb.org/?query=1523at7088	ATPase, AAA-type, core
1525at7088	Complete	ptg000010l	6140681	6151106	+	2004.4	1336	https://v10-1.orthodb.org/?query=1525at7088	ABC transporter-like
1530at7088	Complete	ptg000008l	10319595	10311171	-	1492.2	769	https://v10-1.orthodb.org/?query=1530at7088	WD40 repeat
1531at7088	Complete	ptg000014l	6554165	6493461	-	1768.1	1004	https://v10-1.orthodb.org/?query=1531at7088	PDZ domain
1532at7088	Complete	ptg000013l	9382355	9367306	-	1069.7	564	https://v10-1.orthodb.org/?query=1532at7088	Proton-dependent oligopeptide transporter family
1537at7088	Complete	ptg000003l	7045087	7055991	+	1225.5	753	https://v10-1.orthodb.org/?query=1537at7088	MORN motif
1543at7088	Complete	ptg000004l	7828197	7847057	+	1434.2	724	https://v10-1.orthodb.org/?query=1543at7088	CUB domain
1544at7088	Complete	ptg000014l	4085080	4082229	-	1548.7	786	https://v10-1.orthodb.org/?query=1544at7088	Vacuolar protein sorting-associated protein 54, C-terminal
1545at7088	Complete	ptg000010l	12402738	12411910	+	1174.9	612	https://v10-1.orthodb.org/?query=1545at7088	Suppressor of forked
1547at7088	Complete	ptg000020l	8370380	8376312	+	1861.0	1172	https://v10-1.orthodb.org/?query=1547at7088	Protein kinase domain
1549at7088	Complete	ptg000020l	746720	744007	-	1355.4	696	https://v10-1.orthodb.org/?query=1549at7088	Immunoglobulin
1550at7088	Complete	ptg000003l	1251866	1256603	+	1225.4	822	https://v10-1.orthodb.org/?query=1550at7088	FAS1 domain
1551at7088	Complete	ptg000017l	5514071	5503781	-	1430.1	768	https://v10-1.orthodb.org/?query=1551at7088	dyslexia-associated protein KIAA0319
1553at7088	Complete	ptg000006l	14402189	14374754	-	1457.7	727	https://v10-1.orthodb.org/?query=1553at7088	Peptidase M13, N-terminal domain
1555at7088	Complete	ptg000005l	6280886	6267293	-	1530.6	732	https://v10-1.orthodb.org/?query=1555at7088	Potassium channel domain
1557at7088	Complete	ptg000011l	1408841	1418728	+	1526.4	777	https://v10-1.orthodb.org/?query=1557at7088	Tubulin-tyrosine ligase/Tubulin polyglutamylase
1558at7088	Complete	ptg000019l	5553800	5547203	-	1600.9	1551	https://v10-1.orthodb.org/?query=1558at7088	Chitin binding domain
1562at7088	Complete	ptg000019l	7558860	7561613	+	1588.6	815	https://v10-1.orthodb.org/?query=1562at7088	Ankyrin repeat
1563at7088	Complete	ptg000010l	7527705	7513918	-	1512.9	835	https://v10-1.orthodb.org/?query=1563at7088	Phox homologous domain
1564at7088	Complete	ptg000015l	4077369	4080575	+	1371.6	855	https://v10-1.orthodb.org/?query=1564at7088	RNA exonuclease 1 homolog
1565at7088	Complete	ptg000019l	6949582	6961786	+	1666.1	1014	https://v10-1.orthodb.org/?query=1565at7088	OST-HTH/LOTUS domain
1566at7088	Complete	ptg000004l	14927896	14930973	+	1334.9	847	https://v10-1.orthodb.org/?query=1566at7088	Glycoside hydrolase family 31
1567at7088	Complete	ptg000007l	8509451	8507166	-	1401.7	676	https://v10-1.orthodb.org/?query=1567at7088	Helicase/UvrB, N-terminal
1568at7088	Complete	ptg000011l	2399860	2406341	+	1213.6	682	https://v10-1.orthodb.org/?query=1568at7088	NGX6/PGAP6/MYMK
1571at7088	Complete	ptg000004l	7259299	7262357	+	1245.4	745	https://v10-1.orthodb.org/?query=1571at7088	PDZ domain
1574at7088	Complete	ptg000010l	8195374	8205469	+	1762.6	1024	https://v10-1.orthodb.org/?query=1574at7088	Zinc finger, C2H2C-type
1575at7088	Complete	ptg000009l	8271665	8282181	+	1743.7	1009	https://v10-1.orthodb.org/?query=1575at7088	uncharacterized protein LOC111360447
1576at7088	Complete	ptg000005l	6766173	6760889	-	1533.4	776	https://v10-1.orthodb.org/?query=1576at7088	Glycosyl transferase 64 domain
1577at7088	Complete	ptg000004l	16001330	15979738	-	1483.3	776	https://v10-1.orthodb.org/?query=1577at7088	Anoctamin
1583at7088	Complete	ptg000014l	9314087	9334318	+	1118.3	767	https://v10-1.orthodb.org/?query=1583at7088	Integrin alpha-2
1586at7088	Complete	ptg000020l	12463830	12536593	+	1109.4	531	https://v10-1.orthodb.org/?query=1586at7088	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain
1587at7088	Complete	ptg000016l	4838050	4897527	+	1353.5	730	https://v10-1.orthodb.org/?query=1587at7088	Small GTPase
1589at7088	Complete	ptg000003l	12232807	12186937	-	1875.1	1457	https://v10-1.orthodb.org/?query=1589at7088	Putative slender lobes protein
1590at7088	Complete	ptg000008l	9670966	9661718	-	1675.3	944	https://v10-1.orthodb.org/?query=1590at7088	Zinc finger protein
1591at7088	Complete	ptg000007l	4070846	4063798	-	1261.4	623	https://v10-1.orthodb.org/?query=1591at7088	DEAD/DEAH box helicase domain
1592at7088	Complete	ptg000006l	8532398	8504326	-	1343.0	634	https://v10-1.orthodb.org/?query=1592at7088	Aldehyde dehydrogenase domain
1594at7088	Complete	ptg000041l	1969461	1977720	+	1237.0	657	https://v10-1.orthodb.org/?query=1594at7088	Immunoglobulin
1595at7088	Complete	ptg000010l	1591058	1577949	-	1630.6	883	https://v10-1.orthodb.org/?query=1595at7088	FCH domain
1596at7088	Complete	ptg000017l	7284004	7251707	-	1324.9	801	https://v10-1.orthodb.org/?query=1596at7088	Kazal domain
1598at7088	Complete	ptg000004l	8116655	8111969	-	1527.7	931	https://v10-1.orthodb.org/?query=1598at7088	DNA2/NAM7 helicase, AAA domain
1600at7088	Complete	ptg000011l	4811667	4802616	-	1117.5	678	https://v10-1.orthodb.org/?query=1600at7088	Serine-threonine/tyrosine-protein kinase, catalytic domain
1601at7088	Complete	ptg000019l	5956365	5954008	-	1297.9	686	https://v10-1.orthodb.org/?query=1601at7088	WD40 repeat
1605at7088	Complete	ptg000010l	9542478	9519603	-	1371.7	693	https://v10-1.orthodb.org/?query=1605at7088	Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain
1606at7088	Complete	ptg000002l	9227090	9235609	+	1533.1	774	https://v10-1.orthodb.org/?query=1606at7088	ATPase, AAA-type, core
1607at7088	Complete	ptg000014l	5101667	5093675	-	993.1	428	https://v10-1.orthodb.org/?query=1607at7088	Ankyrin repeat
1608at7088	Complete	ptg000007l	4311616	4301076	-	1642.3	866	https://v10-1.orthodb.org/?query=1608at7088	Nuclear condensin complex subunit 3, C-terminal domain
1609at7088	Complete	ptg000014l	3909669	3914511	+	1608.6	899	https://v10-1.orthodb.org/?query=1609at7088	WASH complex subunit 7, central domain
1612at7088	Complete	ptg000001l	10055032	10045743	-	1505.9	887	https://v10-1.orthodb.org/?query=1612at7088	Symplekin/Pta1, N-terminal
1613at7088	Complete	ptg000017l	607433	610819	+	1033.4	700	https://v10-1.orthodb.org/?query=1613at7088	Ankyrin repeat
1614at7088	Complete	ptg000008l	3783073	3786923	+	1347.7	791	https://v10-1.orthodb.org/?query=1614at7088	Domain of unknown function DUF4758
1619at7088	Complete	ptg000041l	3346408	3336363	-	1406.3	772	https://v10-1.orthodb.org/?query=1619at7088	Retinoblastoma-associated protein, B-box
1623at7088	Complete	ptg000007l	4042794	4047239	+	1499.7	718	https://v10-1.orthodb.org/?query=1623at7088	Eukaryotic translation initiation factor 3 subunit C
1625at7088	Complete	ptg000003l	11103992	11099639	-	1786.5	911	https://v10-1.orthodb.org/?query=1625at7088	Spt5 transcription elongation factor, N-terminal
1626at7088	Complete	ptg000008l	12427608	12424070	-	1363.1	739	https://v10-1.orthodb.org/?query=1626at7088	Syndetin, C-terminal
1627at7088	Complete	ptg000017l	6225252	6215335	-	1164.5	922	https://v10-1.orthodb.org/?query=1627at7088	uncharacterized protein LOC105380099
1628at7088	Complete	ptg000010l	14671820	14697601	+	1299.8	1247	https://v10-1.orthodb.org/?query=1628at7088	Serine proteases, trypsin domain
1635at7088	Complete	ptg000009l	5083226	5090634	+	1256.0	965	https://v10-1.orthodb.org/?query=1635at7088	C2 domain
1636at7088	Complete	ptg000010l	2772847	2786893	+	1352.7	721	https://v10-1.orthodb.org/?query=1636at7088	Zinc finger, C3HC4 RING-type
1637at7088	Complete	ptg000020l	10102549	10094219	-	1167.6	619	https://v10-1.orthodb.org/?query=1637at7088	Kinesin motor domain
1638at7088	Complete	ptg000018l	4259614	4255096	-	1373.3	722	https://v10-1.orthodb.org/?query=1638at7088	IQ and ubiquitin-like domain-containing protein
1641at7088	Complete	ptg000041l	3727224	3722710	-	1498.4	912	https://v10-1.orthodb.org/?query=1641at7088	XK-related protein
1642at7088	Complete	ptg000012l	3928384	3918914	-	1506.7	912	https://v10-1.orthodb.org/?query=1642at7088	Domain of unknown function DUF4042
1644at7088	Complete	ptg000005l	1300304	1314271	+	1282.6	650	https://v10-1.orthodb.org/?query=1644at7088	Calponin homology domain
1645at7088	Complete	ptg000001l	3826698	3841901	+	1320.0	669	https://v10-1.orthodb.org/?query=1645at7088	hormone-sensitive lipase
1647at7088	Complete	ptg000004l	5019301	5030958	+	1479.6	758	https://v10-1.orthodb.org/?query=1647at7088	von Willebrand factor, type A
1648at7088	Complete	ptg000003l	8272419	8264863	-	1289.1	727	https://v10-1.orthodb.org/?query=1648at7088	BEACH domain
1650at7088	Complete	ptg000020l	2388095	2457832	+	1313.3	694	https://v10-1.orthodb.org/?query=1650at7088	N-terminal acetyltransferase A, auxiliary subunit
1652at7088	Complete	ptg000003l	3975364	3943813	-	1075.5	636	https://v10-1.orthodb.org/?query=1652at7088	NHL repeat
1657at7088	Complete	ptg000010l	13428084	13425460	-	1503.2	765	https://v10-1.orthodb.org/?query=1657at7088	Kinesin motor domain
1660at7088	Complete	ptg000017l	2679431	2672055	-	1167.8	579	https://v10-1.orthodb.org/?query=1660at7088	Glycoside hydrolase, family 13, N-terminal
1661at7088	Complete	ptg000003l	3220726	3225114	+	1440.1	740	https://v10-1.orthodb.org/?query=1661at7088	Tubulin-tyrosine ligase/Tubulin polyglutamylase
1662at7088	Complete	ptg000013l	6267063	6252569	-	1370.2	929	https://v10-1.orthodb.org/?query=1662at7088	Rho GTPase-activating protein domain
1665at7088	Complete	ptg000003l	7020379	7029188	+	1092.7	633	https://v10-1.orthodb.org/?query=1665at7088	3-hydroxyacyl-CoA dehydrogenase, C-terminal
1667at7088	Complete	ptg000003l	3248592	3238452	-	1717.9	989	https://v10-1.orthodb.org/?query=1667at7088	Tetratricopeptide repeat
1670at7088	Complete	ptg000005l	8566628	8478675	-	974.7	488	https://v10-1.orthodb.org/?query=1670at7088	EF-hand domain
1678at7088	Complete	ptg000011l	4567153	4569480	+	1321.9	668	https://v10-1.orthodb.org/?query=1678at7088	anaphase-promoting complex subunit 2
1679at7088	Complete	ptg000012l	8288815	8294898	+	1277.1	675	https://v10-1.orthodb.org/?query=1679at7088	Peptidase C2, calpain, catalytic domain
1681at7088	Complete	ptg000012l	5128063	5112043	-	1389.7	749	https://v10-1.orthodb.org/?query=1681at7088	Leucine-rich repeat
1682at7088	Complete	ptg000004l	2348133	2358768	+	1419.9	694	https://v10-1.orthodb.org/?query=1682at7088	Major facilitator superfamily associated domain
1683at7088	Complete	ptg000020l	11311283	11300316	-	1285.8	649	https://v10-1.orthodb.org/?query=1683at7088	Dipeptidyl peptidase 3
1684at7088	Complete	ptg000012l	13763501	13832918	+	1171.3	624	https://v10-1.orthodb.org/?query=1684at7088	Peptidase M12B, ADAM/reprolysin
1685at7088	Complete	ptg000014l	14230633	14236148	+	1392.2	749	https://v10-1.orthodb.org/?query=1685at7088	wolframin isoform X1
1686at7088	Complete	ptg000041l	4486208	4499507	+	1559.2	975	https://v10-1.orthodb.org/?query=1686at7088	uncharacterized protein LOC106132638
1687at7088	Complete	ptg000017l	1741654	1739249	-	1264.6	694	https://v10-1.orthodb.org/?query=1687at7088	Rab-GTPase-TBC domain
1693at7088	Complete	ptg000002l	9592352	9600482	+	1417.0	924	https://v10-1.orthodb.org/?query=1693at7088	Nrap protein, domain 2
1695at7088	Complete	ptg000002l	7626478	7640025	+	1418.6	679	https://v10-1.orthodb.org/?query=1695at7088	MIF4G-like, type 1
1696at7088	Complete	ptg000017l	6901373	6914132	+	1332.4	725	https://v10-1.orthodb.org/?query=1696at7088	Helicase, C-terminal
1699at7088	Complete	ptg000014l	12655069	12633801	-	1182.4	690	https://v10-1.orthodb.org/?query=1699at7088	Phospholipid/glycerol acyltransferase
1700at7088	Complete	ptg000003l	6402264	6420881	+	2209.6	1154	https://v10-1.orthodb.org/?query=1700at7088	Zinc finger C2H2-type
1701at7088	Complete	ptg000017l	10030350	10051944	+	1487.6	800	https://v10-1.orthodb.org/?query=1701at7088	IRS-type PTB domain
1705at7088	Complete	ptg000001l	5802314	5792949	-	1239.8	713	https://v10-1.orthodb.org/?query=1705at7088	Coiled-coil domain-containing protein 142
1707at7088	Complete	ptg000020l	16517084	16521081	+	1257.9	673	https://v10-1.orthodb.org/?query=1707at7088	AARP2CN
1709at7088	Complete	ptg000013l	4279796	4297140	+	1347.2	706	https://v10-1.orthodb.org/?query=1709at7088	Cold-shock protein, DNA-binding
1711at7088	Complete	ptg000020l	6868812	6825775	-	1749.1	1141	https://v10-1.orthodb.org/?query=1711at7088	uncharacterized protein LOC106138386
1718at7088	Complete	ptg000004l	10548655	10563556	+	1330.9	713	https://v10-1.orthodb.org/?query=1718at7088	SLED domain
1723at7088	Complete	ptg000017l	3221590	3190971	-	1097.7	598	https://v10-1.orthodb.org/?query=1723at7088	Copper type II ascorbate-dependent monooxygenase, C-terminal
1724at7088	Complete	ptg000004l	5675220	5679470	+	1110.0	687	https://v10-1.orthodb.org/?query=1724at7088	uncharacterized protein LOC105391248
1725at7088	Complete	ptg000014l	14002202	14034973	+	1472.4	916	https://v10-1.orthodb.org/?query=1725at7088	FYVE zinc finger
1728at7088	Complete	ptg000004l	1301333	1312376	+	977.6	710	https://v10-1.orthodb.org/?query=1728at7088	protein pigeon
1729at7088	Complete	ptg000002l	893052	934526	+	1425.6	759	https://v10-1.orthodb.org/?query=1729at7088	Chondroitin N-acetylgalactosaminyltransferase
1731at7088	Complete	ptg000012l	12240066	12252023	+	1866.6	1237	https://v10-1.orthodb.org/?query=1731at7088	Nuclear receptor coactivator 6, putative nucleic acid-binding region
1734at7088	Complete	ptg000005l	8979243	9042991	+	1930.3	992	https://v10-1.orthodb.org/?query=1734at7088	Pumilio RNA-binding repeat
1735at7088	Complete	ptg000020l	2043493	2028754	-	1512.9	821	https://v10-1.orthodb.org/?query=1735at7088	protein kibra isoform X1
1738at7088	Complete	ptg000011l	7209279	7225294	+	1569.7	918	https://v10-1.orthodb.org/?query=1738at7088	putative epidermal cell surface receptor isoform X1
1742at7088	Complete	ptg000003l	7467158	7478276	+	1584.6	1114	https://v10-1.orthodb.org/?query=1742at7088	WD40 repeat
1744at7088	Complete	ptg000009l	8636420	8627165	-	1480.6	728	https://v10-1.orthodb.org/?query=1744at7088	Potassium channel domain
1745at7088	Complete	ptg000018l	1313375	1305904	-	1340.1	698	https://v10-1.orthodb.org/?query=1745at7088	MCM domain
1746at7088	Complete	ptg000006l	13209151	13236068	+	1584.3	797	https://v10-1.orthodb.org/?query=1746at7088	Sec7 domain
1750at7088	Complete	ptg000010l	10354108	10363097	+	1294.2	653	https://v10-1.orthodb.org/?query=1750at7088	GTP binding domain
1752at7088	Complete	ptg000019l	7681129	7689238	+	1188.8	719	https://v10-1.orthodb.org/?query=1752at7088	WD40 repeat
1753at7088	Complete	ptg000008l	2769781	2777807	+	1698.2	937	https://v10-1.orthodb.org/?query=1753at7088	Exportin-1/Importin-beta-like
1755at7088	Complete	ptg000001l	5866980	5873323	+	1535.8	1155	https://v10-1.orthodb.org/?query=1755at7088	Cytochrome c oxidase, subunit VIb
1758at7088	Complete	ptg000020l	6186845	6191782	+	1258.7	665	https://v10-1.orthodb.org/?query=1758at7088	ataxin-10
1760at7088	Complete	ptg000003l	16148607	16182755	+	1320.0	730	https://v10-1.orthodb.org/?query=1760at7088	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain
1761at7088	Complete	ptg000009l	9823945	9843888	+	1626.3	843	https://v10-1.orthodb.org/?query=1761at7088	Leucine-rich repeat
1764at7088	Complete	ptg000016l	6087421	6101636	+	1369.6	813	https://v10-1.orthodb.org/?query=1764at7088	Peptidase M14, carboxypeptidase A
1768at7088	Complete	ptg000012l	7739185	7730841	-	1297.6	905	https://v10-1.orthodb.org/?query=1768at7088	DNA2/NAM7 helicase, AAA domain
1770at7088	Complete	ptg000017l	6071018	6054903	-	1346.1	681	https://v10-1.orthodb.org/?query=1770at7088	Zinc finger C2H2-type
1772at7088	Complete	ptg000005l	8727120	8734683	+	1273.8	688	https://v10-1.orthodb.org/?query=1772at7088	exocyst complex component 2
1775at7088	Complete	ptg000004l	8395168	8386077	-	1284.4	668	https://v10-1.orthodb.org/?query=1775at7088	Ankyrin repeat
1783at7088	Complete	ptg000003l	5970619	5992140	+	1171.5	836	https://v10-1.orthodb.org/?query=1783at7088	Steroid receptor coactivator
1785at7088	Complete	ptg000005l	3120190	3133247	+	1600.2	1807	https://v10-1.orthodb.org/?query=1785at7088	uncharacterized protein LOC106107784
1787at7088	Complete	ptg000004l	6208330	6202324	-	1270.4	585	https://v10-1.orthodb.org/?query=1787at7088	Calcineurin-like phosphoesterase domain, ApaH type
1789at7088	Complete	ptg000013l	5596103	5604955	+	1273.7	662	https://v10-1.orthodb.org/?query=1789at7088	Peptidase M13, N-terminal domain
1793at7088	Complete	ptg000013l	9217005	9214774	-	1092.6	610	https://v10-1.orthodb.org/?query=1793at7088	protein SERAC1
1800at7088	Complete	ptg000011l	5388192	5377632	-	1330.8	624	https://v10-1.orthodb.org/?query=1800at7088	Domain of unknown function DUF625
1801at7088	Complete	ptg000008l	1221777	1182914	-	851.3	428	https://v10-1.orthodb.org/?query=1801at7088	Patatin-like phospholipase domain
1806at7088	Complete	ptg000014l	6112336	6117379	+	1442.5	698	https://v10-1.orthodb.org/?query=1806at7088	Kinesin motor domain
1809at7088	Complete	ptg000019l	2784264	2790496	+	1303.8	640	https://v10-1.orthodb.org/?query=1809at7088	exocyst complex component 6
1810at7088	Complete	ptg000019l	8291354	8299495	+	1254.2	607	https://v10-1.orthodb.org/?query=1810at7088	Rab-GTPase-TBC domain
1811at7088	Complete	ptg000010l	767052	770063	+	1578.0	819	https://v10-1.orthodb.org/?query=1811at7088	ZN622/Rei1/Reh1, zinc finger C2H2-type
1812at7088	Complete	ptg000009l	9749831	9764826	+	1530.5	790	https://v10-1.orthodb.org/?query=1812at7088	PDZ domain
1819at7088	Complete	ptg000009l	8749306	8769887	+	1497.0	845	https://v10-1.orthodb.org/?query=1819at7088	nuclear pore complex protein Nup160 homolog
1822at7088	Complete	ptg000001l	123684	141082	+	669.0	345	https://v10-1.orthodb.org/?query=1822at7088	PAS fold
1826at7088	Complete	ptg000017l	4078825	4100603	+	1218.9	639	https://v10-1.orthodb.org/?query=1826at7088	AMP-dependent synthetase/ligase
1827at7088	Complete	ptg000019l	4561655	4566848	+	1369.5	708	https://v10-1.orthodb.org/?query=1827at7088	Six-hairpin glycosidase superfamily
1828at7088	Complete	ptg000018l	9336209	9324384	-	1324.0	926	https://v10-1.orthodb.org/?query=1828at7088	TELO2-interacting protein 1 homolog
1829at7088	Complete	ptg000008l	2699821	2695190	-	1410.3	839	https://v10-1.orthodb.org/?query=1829at7088	Pyrrolo-quinoline quinone-like domain
1835at7088	Complete	ptg000014l	10701136	10690181	-	1734.0	1274	https://v10-1.orthodb.org/?query=1835at7088	Dynein assembly factor 1, axonemal
1836at7088	Complete	ptg000006l	319562	322608	+	1181.0	670	https://v10-1.orthodb.org/?query=1836at7088	Hemocyanin, C-terminal
1837at7088	Complete	ptg000011l	4822794	4814897	-	1372.2	639	https://v10-1.orthodb.org/?query=1837at7088	Neurochondrin
1841at7088	Complete	ptg000020l	13829643	13839200	+	1534.3	778	https://v10-1.orthodb.org/?query=1841at7088	Constitutive coactivator of PPAR-gamma
1845at7088	Complete	ptg000020l	3776226	3769831	-	1389.3	862	https://v10-1.orthodb.org/?query=1845at7088	Hermansky-Pudlak syndrome 5 protein homolog
1846at7088	Complete	ptg000009l	5725264	5708467	-	1287.2	623	https://v10-1.orthodb.org/?query=1846at7088	Sodium:neurotransmitter symporter
1847at7088	Complete	ptg000018l	3126576	3122392	-	1173.6	575	https://v10-1.orthodb.org/?query=1847at7088	Zinc finger, LIM-type
1851at7088	Complete	ptg000016l	231288	226319	-	792.8	725	https://v10-1.orthodb.org/?query=1851at7088	uncharacterized protein LOC106114557
1857at7088	Complete	ptg000016l	961298	959022	-	1151.3	624	https://v10-1.orthodb.org/?query=1857at7088	Zinc finger C2H2-type
1862at7088	Complete	ptg000007l	5040732	5032975	-	1290.2	641	https://v10-1.orthodb.org/?query=1862at7088	Kelch repeat type 1
1865at7088	Complete	ptg000012l	16332742	16335213	+	1433.3	764	https://v10-1.orthodb.org/?query=1865at7088	Zinc finger, NF-X1-type
1868at7088	Complete	ptg000005l	857005	859600	+	875.4	524	https://v10-1.orthodb.org/?query=1868at7088	Ribosomal RNA methyltransferase FtsJ domain
1869at7088	Complete	ptg000006l	5041552	5032753	-	1166.8	733	https://v10-1.orthodb.org/?query=1869at7088	Ionotropic glutamate receptor
1871at7088	Complete	ptg000005l	5834822	5843914	+	1578.5	1056	https://v10-1.orthodb.org/?query=1871at7088	F-box domain
1872at7088	Complete	ptg000001l	2069880	2054788	-	984.8	698	https://v10-1.orthodb.org/?query=1872at7088	Receptor L-domain
1873at7088	Complete	ptg000010l	4635417	4618609	-	1177.6	544	https://v10-1.orthodb.org/?query=1873at7088	Protein kinase domain
1874at7088	Complete	ptg000003l	6820447	6840047	+	1425.3	760	https://v10-1.orthodb.org/?query=1874at7088	JAB1/MPN/MOV34 metalloenzyme domain
1881at7088	Complete	ptg000005l	1331017	1333215	+	1381.4	640	https://v10-1.orthodb.org/?query=1881at7088	Glycyl-tRNA synthetase
1882at7088	Complete	ptg000004l	2985036	2998447	+	977.1	572	https://v10-1.orthodb.org/?query=1882at7088	Peptidase S9A, N-terminal domain
1884at7088	Complete	ptg000014l	10471998	10482857	+	1566.4	960	https://v10-1.orthodb.org/?query=1884at7088	DOMON domain
1885at7088	Complete	ptg000005l	5381414	5359140	-	1069.4	547	https://v10-1.orthodb.org/?query=1885at7088	PAN/Apple domain
1889at7088	Complete	ptg000005l	7791816	7784181	-	1140.0	629	https://v10-1.orthodb.org/?query=1889at7088	Major facilitator superfamily
1890at7088	Complete	ptg000007l	8710007	8700993	-	1082.9	613	https://v10-1.orthodb.org/?query=1890at7088	Ion transport domain
