# BUSCO version is: 5.4.7 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2024-01-08, number of genomes: 16, number of BUSCOs: 5286)
Busco_id	Status	Sequence	Gene_Start	Gene_End	Strand	Score	Length	OrthoDB_url	Description
2384at7088	Complete	ptg000017l	19154931	19157030	+	1259.2	615	https://v10-1.orthodb.org/?query=2384at7088	Conserved oligomeric Golgi complex, subunit 2, N-terminal
2385at7088	Complete	ptg000056l	5885197	5897486	+	1181.4	563	https://v10-1.orthodb.org/?query=2385at7088	SPX domain
2386at7088	Complete	ptg000006l	11186271	11168921	-	1202.6	575	https://v10-1.orthodb.org/?query=2386at7088	Ras guanine-nucleotide exchange factors catalytic domain
2390at7088	Complete	ptg000015l	14370502	14374075	+	843.5	841	https://v10-1.orthodb.org/?query=2390at7088	LOC101735677
2394at7088	Complete	ptg000007l	791562	753815	-	1264.8	803	https://v10-1.orthodb.org/?query=2394at7088	uncharacterized protein LOC101741768
2398at7088	Complete	ptg000011l	23196920	23203926	+	922.7	540	https://v10-1.orthodb.org/?query=2398at7088	Peptidase M1, leukotriene A4 hydrolase/aminopeptidase C-terminal
2403at7088	Complete	ptg000034l	1081379	1091972	+	1182.6	652	https://v10-1.orthodb.org/?query=2403at7088	Vesicle tethering protein p115, armadillo tether-repeat
2408at7088	Complete	ptg000039l	3516721	3513875	-	1372.3	793	https://v10-1.orthodb.org/?query=2408at7088	SNF2-related, N-terminal domain
2409at7088	Complete	ptg000019l	9042070	9050429	+	1061.4	617	https://v10-1.orthodb.org/?query=2409at7088	Sec63 domain
2410at7088	Complete	ptg000022l	7957254	7963796	+	897.8	523	https://v10-1.orthodb.org/?query=2410at7088	protein PTCD3 homolog, mitochondrial
2411at7088	Complete	ptg000006l	10128896	10121679	-	1061.4	778	https://v10-1.orthodb.org/?query=2411at7088	ENT domain
2414at7088	Complete	ptg000038l	1669890	1661576	-	956.4	489	https://v10-1.orthodb.org/?query=2414at7088	Potassium channel tetramerisation-type BTB domain
2415at7088	Complete	ptg000010l	6414758	6409869	-	1026.2	595	https://v10-1.orthodb.org/?query=2415at7088	Choline/carnitine acyltransferase domain
2418at7088	Complete	ptg000039l	2291850	2315327	+	950.0	623	https://v10-1.orthodb.org/?query=2418at7088	Formin, FH3 domain
2420at7088	Complete	ptg000002l	17177700	17171321	-	1278.5	917	https://v10-1.orthodb.org/?query=2420at7088	Zinc finger C2H2-type
2421at7088	Complete	ptg000060l	5116535	5097955	-	1209.9	595	https://v10-1.orthodb.org/?query=2421at7088	WD40 repeat
2424at7088	Duplicated	ptg000051l	6319996	6312858	-	1182.8	699	https://v10-1.orthodb.org/?query=2424at7088	Zinc finger, PHD-finger
2424at7088	Duplicated	ptg000078l	3232859	3239992	+	1254.8	695	https://v10-1.orthodb.org/?query=2424at7088	Zinc finger, PHD-finger
2428at7088	Complete	ptg000054l	2106626	2144570	+	1305.2	665	https://v10-1.orthodb.org/?query=2428at7088	Rab-GTPase-TBC domain
2432at7088	Complete	ptg000015l	8327695	8306414	-	1192.3	719	https://v10-1.orthodb.org/?query=2432at7088	Myc-type, basic helix-loop-helix (bHLH) domain
2434at7088	Complete	ptg000015l	9186386	9178455	-	1374.4	744	https://v10-1.orthodb.org/?query=2434at7088	Protein kinase domain
2435at7088	Duplicated	ptg000030l	2321379	2316718	-	954.5	1086	https://v10-1.orthodb.org/?query=2435at7088	probable serine/threonine-protein kinase kinX isoform X1
2435at7088	Duplicated	ptg000043l	1074906	1079542	+	956.4	1046	https://v10-1.orthodb.org/?query=2435at7088	probable serine/threonine-protein kinase kinX isoform X1
2440at7088	Complete	ptg000015l	6353748	6360037	+	1102.1	545	https://v10-1.orthodb.org/?query=2440at7088	EF hand associated, type-1
2442at7088	Complete	ptg000054l	15292815	15281707	-	1041.3	643	https://v10-1.orthodb.org/?query=2442at7088	SET domain
2447at7088	Complete	ptg000017l	18835273	18806986	-	1257.5	661	https://v10-1.orthodb.org/?query=2447at7088	Serpentine type 7TM GPCR chemoreceptor Srsx
2448at7088	Complete	ptg000054l	13110353	13134428	+	1416.4	1019	https://v10-1.orthodb.org/?query=2448at7088	Sterile alpha motif domain
2449at7088	Complete	ptg000006l	10902618	10900525	-	971.4	495	https://v10-1.orthodb.org/?query=2449at7088	Kelch repeat type 1
2451at7088	Duplicated	ptg000030l	520462	535747	+	1326.4	698	https://v10-1.orthodb.org/?query=2451at7088	SMARCC, N-terminal
2451at7088	Duplicated	ptg000043l	2834594	2818956	-	1329.5	699	https://v10-1.orthodb.org/?query=2451at7088	SMARCC, N-terminal
2452at7088	Complete	ptg000031l	1781736	1918282	+	1074.6	600	https://v10-1.orthodb.org/?query=2452at7088	exocyst complex component 5
2453at7088	Complete	ptg000006l	20262785	20266905	+	1199.4	636	https://v10-1.orthodb.org/?query=2453at7088	Protein kinase domain
2454at7088	Complete	ptg000057l	9541149	9549636	+	1298.4	658	https://v10-1.orthodb.org/?query=2454at7088	MCM domain
2455at7088	Complete	ptg000015l	13732584	13744842	+	1099.8	640	https://v10-1.orthodb.org/?query=2455at7088	DnaJ domain
2456at7088	Complete	ptg000034l	1776159	1760613	-	1129.2	670	https://v10-1.orthodb.org/?query=2456at7088	K Homology domain, type 1
2459at7088	Complete	ptg000047l	3524904	3528022	+	1069.5	597	https://v10-1.orthodb.org/?query=2459at7088	conserved oligomeric Golgi complex subunit 2
2460at7088	Duplicated	ptg000034l	2261189	2263321	+	1053.4	596	https://v10-1.orthodb.org/?query=2460at7088	Replication factor Mcm10, C-terminal
2460at7088	Duplicated	ptg000078l	173601	175733	+	1058.7	617	https://v10-1.orthodb.org/?query=2460at7088	Replication factor Mcm10, C-terminal
2461at7088	Complete	ptg000031l	2082863	2093802	+	961.3	562	https://v10-1.orthodb.org/?query=2461at7088	Ubiquitin-associated domain
2465at7088	Complete	ptg000008l	13377944	13363424	-	1316.3	764	https://v10-1.orthodb.org/?query=2465at7088	protein inturned
2469at7088	Complete	ptg000024l	19344397	19336138	-	1023.0	690	https://v10-1.orthodb.org/?query=2469at7088	Protein FAM214/SPAC3H8.04, C-terminal
2470at7088	Complete	ptg000002l	2333121	2280036	-	994.6	539	https://v10-1.orthodb.org/?query=2470at7088	Adenylyl cyclase class-3/4/guanylyl cyclase
2475at7088	Complete	ptg000033l	3141484	3173129	+	1084.5	577	https://v10-1.orthodb.org/?query=2475at7088	Transferrin
2481at7088	Complete	ptg000059l	900060	904330	+	1283.3	1036	https://v10-1.orthodb.org/?query=2481at7088	uncharacterized protein LOC106114429
2482at7088	Complete	ptg000008l	2302598	2239817	-	1351.0	728	https://v10-1.orthodb.org/?query=2482at7088	Zinc finger C2H2-type
2483at7088	Complete	ptg000016l	2237050	2215343	-	883.9	450	https://v10-1.orthodb.org/?query=2483at7088	Neuralized homology repeat (NHR) domain
2486at7088	Complete	ptg000002l	4642454	4628467	-	989.4	551	https://v10-1.orthodb.org/?query=2486at7088	Protein kinase domain
2490at7088	Complete	ptg000047l	3830301	3822369	-	1253.2	1248	https://v10-1.orthodb.org/?query=2490at7088	WD40/YVTN repeat-like-containing domain superfamily
2496at7088	Duplicated	ptg000007l	9781896	9794820	+	1019.0	622	https://v10-1.orthodb.org/?query=2496at7088	Peptidase M2, peptidyl-dipeptidase A
2496at7088	Duplicated	ptg000063l	657512	642439	-	1057.5	622	https://v10-1.orthodb.org/?query=2496at7088	Peptidase M2, peptidyl-dipeptidase A
2497at7088	Complete	ptg000010l	3042639	3027452	-	1250.4	786	https://v10-1.orthodb.org/?query=2497at7088	Exportin-1/Importin-beta-like
2498at7088	Duplicated	ptg000005l	894076	898861	+	1066.2	497	https://v10-1.orthodb.org/?query=2498at7088	De-etiolated protein 1, Det1
2498at7088	Duplicated	ptg000013l	1487739	1483146	-	1073.2	494	https://v10-1.orthodb.org/?query=2498at7088	De-etiolated protein 1, Det1
2501at7088	Complete	ptg000002l	19824933	19830859	+	1173.1	602	https://v10-1.orthodb.org/?query=2501at7088	SAM-dependent methyltransferase RsmB/NOP2-type
2504at7088	Complete	ptg000024l	7696957	7688456	-	1618.6	976	https://v10-1.orthodb.org/?query=2504at7088	uncharacterized protein LOC106135070
2507at7088	Complete	ptg000011l	7311142	7317625	+	1041.7	510	https://v10-1.orthodb.org/?query=2507at7088	FAD/NAD(P)-binding domain
2509at7088	Complete	ptg000060l	5437162	5446692	+	1004.0	553	https://v10-1.orthodb.org/?query=2509at7088	Gamma tubulin complex component, C-terminal
2510at7088	Complete	ptg000054l	3648728	3639227	-	966.7	548	https://v10-1.orthodb.org/?query=2510at7088	Thioredoxin domain
2517at7088	Complete	ptg000057l	7849062	7846350	-	1175.6	541	https://v10-1.orthodb.org/?query=2517at7088	RNA recognition motif domain
2518at7088	Complete	ptg000009l	3453579	3445882	-	1040.0	587	https://v10-1.orthodb.org/?query=2518at7088	LOC101737777
2519at7088	Complete	ptg000054l	13228397	13237859	+	1040.5	522	https://v10-1.orthodb.org/?query=2519at7088	Rab-GTPase-TBC domain
2522at7088	Complete	ptg000003l	9875520	9860333	-	1314.8	655	https://v10-1.orthodb.org/?query=2522at7088	Pleckstrin homology domain
2523at7088	Complete	ptg000011l	1511399	1518679	+	1178.6	600	https://v10-1.orthodb.org/?query=2523at7088	Immunoglobulin
2527at7088	Complete	ptg000002l	17346446	17337601	-	999.8	529	https://v10-1.orthodb.org/?query=2527at7088	Phosphoenolpyruvate carboxykinase, C-terminal P-loop domain
2528at7088	Duplicated	ptg000028l	4355496	4372876	+	939.0	527	https://v10-1.orthodb.org/?query=2528at7088	Myotubularin-like phosphatase domain
2528at7088	Duplicated	ptg000029l	779653	749641	-	1084.1	567	https://v10-1.orthodb.org/?query=2528at7088	Myotubularin-like phosphatase domain
2529at7088	Duplicated	ptg000045l	424858	418909	-	973.6	638	https://v10-1.orthodb.org/?query=2529at7088	Zinc finger, RING/FYVE/PHD-type
2529at7088	Duplicated	ptg000049l	1641951	1648754	+	1059.1	665	https://v10-1.orthodb.org/?query=2529at7088	Zinc finger, RING/FYVE/PHD-type
2530at7088	Complete	ptg000015l	6403386	6391223	-	1097.8	732	https://v10-1.orthodb.org/?query=2530at7088	Calponin homology domain
2535at7088	Complete	ptg000002l	4524890	4535932	+	1303.7	810	https://v10-1.orthodb.org/?query=2535at7088	RNA recognition motif domain
2543at7088	Complete	ptg000027l	2900735	2898927	-	912.3	516	https://v10-1.orthodb.org/?query=2543at7088	Translation elongation factor EFTu/EF1A, C-terminal
2545at7088	Complete	ptg000057l	8490326	8479805	-	1076.2	578	https://v10-1.orthodb.org/?query=2545at7088	AMP-dependent synthetase/ligase
2546at7088	Complete	ptg000007l	187825	166807	-	587.6	517	https://v10-1.orthodb.org/?query=2546at7088	uncharacterized protein LOC106116989
2547at7088	Duplicated	ptg000008l	11666986	11682308	+	1170.6	658	https://v10-1.orthodb.org/?query=2547at7088	rho GTPase-activating protein 19
2547at7088	Duplicated	ptg000074l	428359	419097	-	1164.8	652	https://v10-1.orthodb.org/?query=2547at7088	rho GTPase-activating protein 19
2548at7088	Complete	ptg000056l	1814004	1768645	-	1219.7	697	https://v10-1.orthodb.org/?query=2548at7088	7TM GPCR, serpentine receptor class x  (Srx)
2552at7088	Complete	ptg000017l	5108430	5105628	-	1226.1	660	https://v10-1.orthodb.org/?query=2552at7088	Zinc finger C2H2-type
2553at7088	Complete	ptg000027l	2937018	2926890	-	1329.2	1531	https://v10-1.orthodb.org/?query=2553at7088	uncharacterized protein LOC106116904
2554at7088	Complete	ptg000019l	6787139	6775990	-	836.8	448	https://v10-1.orthodb.org/?query=2554at7088	Lipase/vitellogenin
2557at7088	Complete	ptg000022l	2891347	2881778	-	1462.2	745	https://v10-1.orthodb.org/?query=2557at7088	Otopetrin
2560at7088	Complete	ptg000033l	3214018	3229895	+	1274.6	633	https://v10-1.orthodb.org/?query=2560at7088	LETM1-like
2563at7088	Complete	ptg000024l	17316602	17341700	+	824.6	481	https://v10-1.orthodb.org/?query=2563at7088	Nuclear hormone receptor, ligand-binding domain
2566at7088	Complete	ptg000024l	9255378	9267468	+	1232.2	615	https://v10-1.orthodb.org/?query=2566at7088	polycomb protein suz12-B
2568at7088	Complete	ptg000051l	747304	744354	-	919.8	520	https://v10-1.orthodb.org/?query=2568at7088	GTP binding domain
2577at7088	Duplicated	ptg000003l	1318045	1329476	+	1241.8	632	https://v10-1.orthodb.org/?query=2577at7088	Domain of unknown function DUF3342
2577at7088	Duplicated	ptg000004l	852633	841113	-	1237.0	632	https://v10-1.orthodb.org/?query=2577at7088	Domain of unknown function DUF3342
2580at7088	Complete	ptg000057l	7711207	7703586	-	1061.2	551	https://v10-1.orthodb.org/?query=2580at7088	Amino acid permease/ SLC12A domain
2583at7088	Complete	ptg000053l	130286	140731	+	1508.5	1139	https://v10-1.orthodb.org/?query=2583at7088	uncharacterized protein LOC106142945
2585at7088	Complete	ptg000057l	13185489	13177821	-	1196.9	613	https://v10-1.orthodb.org/?query=2585at7088	Peptidase M3A/M3B catalytic domain
2587at7088	Complete	ptg000057l	7730133	7763005	+	1193.6	618	https://v10-1.orthodb.org/?query=2587at7088	Potassium channel domain
2589at7088	Complete	ptg000022l	3796023	3789791	-	962.7	536	https://v10-1.orthodb.org/?query=2589at7088	Otopetrin
2594at7088	Duplicated	ptg000034l	2889856	2884725	-	980.4	536	https://v10-1.orthodb.org/?query=2594at7088	Histidine phosphatase superfamily, clade-2
2594at7088	Duplicated	ptg000078l	799301	793482	-	982.3	536	https://v10-1.orthodb.org/?query=2594at7088	Histidine phosphatase superfamily, clade-2
2596at7088	Complete	ptg000006l	12566304	12498141	-	1179.3	613	https://v10-1.orthodb.org/?query=2596at7088	KIND domain
2599at7088	Complete	ptg000024l	10542299	10548584	+	1194.2	607	https://v10-1.orthodb.org/?query=2599at7088	protein arginine N-methyltransferase 7 isoform X1
2600at7088	Complete	ptg000051l	5421193	5412901	-	1361.6	769	https://v10-1.orthodb.org/?query=2600at7088	Helicase/UvrB, N-terminal
2603at7088	Complete	ptg000057l	4710281	4780132	+	1175.5	593	https://v10-1.orthodb.org/?query=2603at7088	SATB, ubiquitin-like oligomerisation domain
2608at7088	Complete	ptg000006l	7507280	7514225	+	802.7	479	https://v10-1.orthodb.org/?query=2608at7088	Ankyrin repeat
2610at7088	Complete	ptg000008l	16257461	16278310	+	1058.3	480	https://v10-1.orthodb.org/?query=2610at7088	HAD-superfamily hydrolase, subfamily IG, 5'-nucleotidase
2614at7088	Complete	ptg000019l	3887666	3912946	+	932.0	516	https://v10-1.orthodb.org/?query=2614at7088	Sulphate adenylyltransferase catalytic domain
2615at7088	Complete	ptg000056l	2307701	2286175	-	1013.0	704	https://v10-1.orthodb.org/?query=2615at7088	Coiled-coil domain-containing protein
2618at7088	Complete	ptg000042l	4726471	4677369	-	910.6	495	https://v10-1.orthodb.org/?query=2618at7088	Cyclic nucleotide-binding domain
2621at7088	Complete	ptg000010l	14016144	14006152	-	1112.4	573	https://v10-1.orthodb.org/?query=2621at7088	Mediator complex, subunit Med17
2624at7088	Complete	ptg000022l	3474908	3466662	-	1023.8	582	https://v10-1.orthodb.org/?query=2624at7088	tRNA synthetases class I, catalytic domain
2629at7088	Complete	ptg000010l	3382485	3373181	-	1032.5	638	https://v10-1.orthodb.org/?query=2629at7088	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain
2633at7088	Complete	ptg000008l	16659508	16654348	-	879.0	1501	https://v10-1.orthodb.org/?query=2633at7088	uncharacterized protein LOC106103042
2635at7088	Complete	ptg000006l	11527654	11537324	+	941.2	497	https://v10-1.orthodb.org/?query=2635at7088	Cyclic nucleotide-binding domain
2637at7088	Complete	ptg000045l	4676182	4655818	-	1500.9	1393	https://v10-1.orthodb.org/?query=2637at7088	Nucleoporin FG repeat
2639at7088	Complete	ptg000054l	12148987	12258890	+	1386.3	807	https://v10-1.orthodb.org/?query=2639at7088	uncharacterized protein LOC106110069
2640at7088	Complete	ptg000057l	13942059	13937080	-	1069.1	630	https://v10-1.orthodb.org/?query=2640at7088	RZZ complex, subunit Zw10
2643at7088	Complete	ptg000042l	3723932	3740602	+	1361.0	819	https://v10-1.orthodb.org/?query=2643at7088	Condensin complex subunit 1, C-terminal
2645at7088	Complete	ptg000018l	1922135	1911335	-	1145.8	613	https://v10-1.orthodb.org/?query=2645at7088	Exoribonuclease, phosphorolytic domain 1
2647at7088	Complete	ptg000060l	308739	311737	+	1075.5	535	https://v10-1.orthodb.org/?query=2647at7088	Glucose-methanol-choline oxidoreductase, C-terminal
2649at7088	Complete	ptg000011l	23859140	23867745	+	1010.0	523	https://v10-1.orthodb.org/?query=2649at7088	Chromatid cohesion factor MAU2
2652at7088	Complete	ptg000057l	7532139	7524267	-	1076.9	566	https://v10-1.orthodb.org/?query=2652at7088	Protein kinase domain
2653at7088	Complete	ptg000015l	6876369	6882765	+	1325.5	685	https://v10-1.orthodb.org/?query=2653at7088	Ribosomal RNA methyltransferase, Spb1, C-terminal
2657at7088	Complete	ptg000015l	9243232	9202695	-	936.3	513	https://v10-1.orthodb.org/?query=2657at7088	VWFC domain
2658at7088	Complete	ptg000015l	12029167	12008716	-	1135.0	672	https://v10-1.orthodb.org/?query=2658at7088	B-box-type zinc finger
2659at7088	Complete	ptg000002l	4746026	4756942	+	1528.0	882	https://v10-1.orthodb.org/?query=2659at7088	Exportin-1/Importin-beta-like
2662at7088	Complete	ptg000003l	6732293	6740088	+	740.0	504	https://v10-1.orthodb.org/?query=2662at7088	Zinc finger C2H2-type
2663at7088	Complete	ptg000009l	8775702	8764040	-	1141.4	632	https://v10-1.orthodb.org/?query=2663at7088	Nitrogen permease regulator 3
2666at7088	Complete	ptg000017l	6002624	6017187	+	1291.2	593	https://v10-1.orthodb.org/?query=2666at7088	Heat shock protein 70 family
2668at7088	Complete	ptg000011l	23176207	23178453	+	1323.7	651	https://v10-1.orthodb.org/?query=2668at7088	RNA recognition motif domain
2671at7088	Complete	ptg000008l	1529032	1591186	+	1121.1	598	https://v10-1.orthodb.org/?query=2671at7088	Nuclear protein MDM1
2672at7088	Complete	ptg000053l	800515	789212	-	1178.7	666	https://v10-1.orthodb.org/?query=2672at7088	JmjN domain
2679at7088	Complete	ptg000006l	7418025	7409982	-	1051.3	545	https://v10-1.orthodb.org/?query=2679at7088	TFIID subunit TAF5, NTD2 domain
2686at7088	Complete	ptg000007l	6910558	6907848	-	760.4	539	https://v10-1.orthodb.org/?query=2686at7088	Chitin binding domain
2687at7088	Duplicated	ptg000028l	1731797	1682371	-	1102.5	568	https://v10-1.orthodb.org/?query=2687at7088	CRAL-TRIO lipid binding domain
2687at7088	Duplicated	ptg000029l	3449132	3501232	+	989.7	568	https://v10-1.orthodb.org/?query=2687at7088	CRAL-TRIO lipid binding domain
2690at7088	Complete	ptg000022l	4723026	4726296	+	1121.3	654	https://v10-1.orthodb.org/?query=2690at7088	Anaphase-promoting complex subunit 4 long domain
2694at7088	Complete	ptg000010l	9950354	9937201	-	525.2	841	https://v10-1.orthodb.org/?query=2694at7088	BRCT domain
2696at7088	Complete	ptg000054l	17896215	17900917	+	1108.0	547	https://v10-1.orthodb.org/?query=2696at7088	SH2 domain
2699at7088	Complete	ptg000042l	4994569	4982487	-	1254.2	676	https://v10-1.orthodb.org/?query=2699at7088	Gamma tubulin complex component, C-terminal
2700at7088	Complete	ptg000002l	17263107	17278582	+	1096.6	650	https://v10-1.orthodb.org/?query=2700at7088	Centrosome-associated, FAM110, C-terminal domain
2701at7088	Complete	ptg000031l	1967097	1954313	-	1207.2	740	https://v10-1.orthodb.org/?query=2701at7088	pre-mRNA-processing factor 39 isoform X1
2703at7088	Complete	ptg000034l	1075298	1077345	+	975.5	500	https://v10-1.orthodb.org/?query=2703at7088	Serine/threonine-protein kinase RIO3
2704at7088	Complete	ptg000003l	9876194	9889280	+	996.2	514	https://v10-1.orthodb.org/?query=2704at7088	Rieske 
2710at7088	Complete	ptg000002l	6274584	6265752	-	1164.1	581	https://v10-1.orthodb.org/?query=2710at7088	Zinc finger, RING-type
2714at7088	Complete	ptg000056l	2154061	2161722	+	1066.2	582	https://v10-1.orthodb.org/?query=2714at7088	Zinc finger, RING-type
2715at7088	Complete	ptg000057l	8308053	8335781	+	1130.7	600	https://v10-1.orthodb.org/?query=2715at7088	FERM, C-terminal PH-like domain
2718at7088	Complete	ptg000051l	5072628	5081645	+	913.1	457	https://v10-1.orthodb.org/?query=2718at7088	Sec1-like protein
2719at7088	Complete	ptg000015l	14401851	14392529	-	991.1	510	https://v10-1.orthodb.org/?query=2719at7088	BTB/POZ domain
2721at7088	Complete	ptg000009l	8814975	8825327	+	994.0	501	https://v10-1.orthodb.org/?query=2721at7088	AMP-binding enzyme, C-terminal domain
2729at7088	Complete	ptg000015l	612360	604070	-	548.6	506	https://v10-1.orthodb.org/?query=2729at7088	uncharacterized protein LOC105842214
2730at7088	Complete	ptg000010l	8943064	8935546	-	983.0	508	https://v10-1.orthodb.org/?query=2730at7088	Sec1-like protein
2731at7088	Complete	ptg000002l	7510222	7497861	-	1252.8	773	https://v10-1.orthodb.org/?query=2731at7088	Chromo domain
2733at7088	Complete	ptg000015l	13761764	13771426	+	1012.2	609	https://v10-1.orthodb.org/?query=2733at7088	VPS9 domain
2734at7088	Complete	ptg000047l	2818395	2837597	+	1113.1	553	https://v10-1.orthodb.org/?query=2734at7088	Beta-Casp domain
2738at7088	Complete	ptg000009l	8677622	8672813	-	1217.4	721	https://v10-1.orthodb.org/?query=2738at7088	uncharacterized protein LOC110995891
2740at7088	Complete	ptg000033l	4392739	4355186	-	1131.2	610	https://v10-1.orthodb.org/?query=2740at7088	Major facilitator superfamily
2743at7088	Complete	ptg000010l	9430396	9435511	+	952.4	577	https://v10-1.orthodb.org/?query=2743at7088	Bm8 interacting protein 2-11
2744at7088	Complete	ptg000006l	9174285	9176126	+	1049.2	553	https://v10-1.orthodb.org/?query=2744at7088	Conserved oligomeric Golgi complex subunit 6
2746at7088	Complete	ptg000057l	23085213	23095145	+	1039.7	552	https://v10-1.orthodb.org/?query=2746at7088	Reeler domain
2747at7088	Complete	ptg000024l	12865211	12864204	-	655.7	298	https://v10-1.orthodb.org/?query=2747at7088	Laminin EGF domain
2750at7088	Complete	ptg000010l	3487786	3493505	+	1107.5	535	https://v10-1.orthodb.org/?query=2750at7088	Rab-GTPase-TBC domain
2754at7088	Complete	ptg000002l	17463102	17471075	+	1113.4	703	https://v10-1.orthodb.org/?query=2754at7088	N-acetyltransferase ESCO, acetyl-transferase domain
2756at7088	Complete	ptg000051l	4801860	4787651	-	1190.6	624	https://v10-1.orthodb.org/?query=2756at7088	Nuclear hormone receptor, ligand-binding domain
2758at7088	Duplicated	ptg000021l	3767802	3765334	-	1420.3	682	https://v10-1.orthodb.org/?query=2758at7088	Helicase, C-terminal
2758at7088	Duplicated	ptg000027l	648062	645594	-	1419.6	682	https://v10-1.orthodb.org/?query=2758at7088	Helicase, C-terminal
2761at7088	Complete	ptg000017l	11418052	11426864	+	1202.3	669	https://v10-1.orthodb.org/?query=2761at7088	Zinc finger, MIZ-type
2762at7088	Complete	ptg000003l	8052364	8043189	-	815.6	479	https://v10-1.orthodb.org/?query=2762at7088	Sec1-like protein
2766at7088	Complete	ptg000061l	1181207	1203294	+	480.3	615	https://v10-1.orthodb.org/?query=2766at7088	Zinc finger C2H2-type
2768at7088	Duplicated	ptg000028l	1776793	1781786	+	1362.7	887	https://v10-1.orthodb.org/?query=2768at7088	DNA/RNA-binding domain, Est1-type
2768at7088	Duplicated	ptg000029l	3403952	3399471	-	1365.3	882	https://v10-1.orthodb.org/?query=2768at7088	DNA/RNA-binding domain, Est1-type
2770at7088	Complete	ptg000010l	2044808	2029578	-	1695.0	1112	https://v10-1.orthodb.org/?query=2770at7088	Telomere length regulation protein, conserved domain
2772at7088	Complete	ptg000017l	19197059	19235803	+	959.6	476	https://v10-1.orthodb.org/?query=2772at7088	WD40 repeat
2774at7088	Complete	ptg000045l	8464512	8454857	-	894.8	535	https://v10-1.orthodb.org/?query=2774at7088	Leucine-rich repeat
2775at7088	Complete	ptg000042l	5971805	5973769	+	1108.9	573	https://v10-1.orthodb.org/?query=2775at7088	RUN domain
2787at7088	Duplicated	ptg000012l	952892	822195	-	1305.1	727	https://v10-1.orthodb.org/?query=2787at7088	IRS-type PTB domain
2787at7088	Duplicated	ptg000069l	5328293	5193719	-	1305.3	724	https://v10-1.orthodb.org/?query=2787at7088	IRS-type PTB domain
2788at7088	Duplicated	ptg000009l	7330080	7323157	-	936.8	402	https://v10-1.orthodb.org/?query=2788at7088	Deoxyribonuclease II
2788at7088	Duplicated	ptg000026l	214026	221527	+	936.8	402	https://v10-1.orthodb.org/?query=2788at7088	Deoxyribonuclease II
2791at7088	Complete	ptg000009l	135902	138226	+	1082.4	659	https://v10-1.orthodb.org/?query=2791at7088	Protein kinase domain
2796at7088	Complete	ptg000010l	6561123	6528487	-	968.1	541	https://v10-1.orthodb.org/?query=2796at7088	ABC-2 type transporter
2797at7088	Complete	ptg000024l	1886279	1893037	+	858.9	476	https://v10-1.orthodb.org/?query=2797at7088	THO complex, subunit THOC1
2798at7088	Complete	ptg000010l	11611338	11605150	-	1030.4	559	https://v10-1.orthodb.org/?query=2798at7088	RING-type zinc-finger, LisH dimerisation motif
2802at7088	Complete	ptg000015l	4915758	4908703	-	1276.6	672	https://v10-1.orthodb.org/?query=2802at7088	S1 domain
2803at7088	Duplicated	ptg000021l	3682707	3680527	-	946.4	628	https://v10-1.orthodb.org/?query=2803at7088	Arginine N-methyltransferase
2803at7088	Duplicated	ptg000027l	584602	582422	-	947.1	628	https://v10-1.orthodb.org/?query=2803at7088	Arginine N-methyltransferase
2804at7088	Complete	ptg000056l	4319683	4324316	+	1420.9	847	https://v10-1.orthodb.org/?query=2804at7088	Potassium channel domain
2805at7088	Complete	ptg000006l	11477800	11482197	+	1231.1	953	https://v10-1.orthodb.org/?query=2805at7088	XPG N-terminal
2811at7088	Complete	ptg000015l	14768699	14789529	+	869.8	730	https://v10-1.orthodb.org/?query=2811at7088	uncharacterized protein LOC105384168
2813at7088	Complete	ptg000002l	13701616	13703292	+	1031.2	496	https://v10-1.orthodb.org/?query=2813at7088	Actin family
2815at7088	Complete	ptg000015l	11030659	11019739	-	1368.5	676	https://v10-1.orthodb.org/?query=2815at7088	Cerebellar degeneration-related protein 2
2816at7088	Complete	ptg000019l	4615519	4623845	+	1263.0	695	https://v10-1.orthodb.org/?query=2816at7088	SWAP/Surp
2818at7088	Duplicated	ptg000005l	874398	955939	+	1098.5	527	https://v10-1.orthodb.org/?query=2818at7088	Tubulin-tyrosine ligase/Tubulin polyglutamylase
2818at7088	Duplicated	ptg000013l	1514415	1501392	-	1081.5	508	https://v10-1.orthodb.org/?query=2818at7088	Tubulin-tyrosine ligase/Tubulin polyglutamylase
2819at7088	Complete	ptg000010l	1657160	1664034	+	925.2	548	https://v10-1.orthodb.org/?query=2819at7088	Cilia- and flagella-associated protein 206
2821at7088	Complete	ptg000002l	10330711	10339957	+	1037.8	691	https://v10-1.orthodb.org/?query=2821at7088	Zinc finger C2H2-type
2826at7088	Complete	ptg000030l	5453605	5443654	-	1207.6	835	https://v10-1.orthodb.org/?query=2826at7088	Kinesin motor domain
2829at7088	Complete	ptg000026l	6267563	6380117	+	821.2	426	https://v10-1.orthodb.org/?query=2829at7088	PAS fold
2830at7088	Complete	ptg000010l	10924381	10926565	+	1052.1	510	https://v10-1.orthodb.org/?query=2830at7088	Cleft lip and palate transmembrane 1
2833at7088	Duplicated	ptg000021l	4465851	4417502	-	1124.0	533	https://v10-1.orthodb.org/?query=2833at7088	Serpentine type 7TM GPCR chemoreceptor Srsx
